net,length_um
genblk11\[3\].SCG_b.cur_speed\[15\],35.4
P_REG_FILE.gpio_intr_buf1\[5\],35.38
_21421_,35.38
genblk11\[0\].SCG_b.phase_count\[8\],35.38
_08277_,35.36
genblk11\[1\].SCG_b.cur_speed\[7\],35.36
genblk9\[3\].UART_b.max_rate_rx_r\[17\],35.34
net112,35.34
genblk6\[3\].PWM_b.cd1.out\[3\],35.33
_15937_,35.32
_24928_,35.32
_25848_,35.32
genblk11\[0\].SCG_b.c_accel_dur\[7\],35.32
genblk11\[2\].SCG_b.c_accel_dur\[8\],35.32
genblk13\[2\].QEM_b.count_thresh_reg\[3\],35.31
P_REG_FILE.SD_JERK_DUR_1\[13\],35.3
_08759_,35.3
genblk11\[0\].SCG_b.cur_speed\[10\],35.3
genblk7\[1\].TIMER_b.mtime\[57\],35.3
_15388_,35.295
genblk6\[1\].PWM_b.cd1.out\[13\],35.275
_09226_,35.26
_22085_,35.26
genblk4\[0\].I2C_b.post_state\[1\],35.26
_10224_,35.25
_06826_,35.24
_13621_,35.24
_13623_,35.24
_21278_,35.24
genblk11\[1\].SCG_b.jerk\[22\],35.24
_24118_,35.22
genblk11\[3\].SCG_b.cur_speed\[3\],35.2
genblk9\[3\].UART_b.generatorInst.txCounter\[20\],35.2
_14844_,35.18
_17404_,35.18
genblk7\[2\].TIMER_b.mtime\[21\],35.18
_17820_,35.16
_19750_,35.16
genblk11\[0\].SCG_b.clk_div\[1\],35.16
genblk9\[1\].UART_b.max_rate_tx_r\[0\],35.16
_08278_,35.14
_11598_,35.14
genblk11\[1\].SCG_b.c_jerk_dur\[22\],35.14
_18210_,35.12
_07772_,35.1
_08359_,35.1
genblk11\[3\].SCG_b.jerk\[1\],35.1
genblk9\[0\].UART_b.max_rate_tx_r\[29\],35.1
_17985_,35.08
_24091_,35.08
genblk11\[0\].SCG_b.c_accel_dur\[1\],35.08
_16813_,35.04
genblk11\[0\].SCG_b.phase_count\[12\],35.04
genblk7\[2\].TIMER_b.mtimecmp\[34\],35.04
_20195_,35.02
_24385_,35.02
genblk11\[1\].SCG_b.total_steps\[12\],35.02
_06427_,35
_23181_,35
net81,35
_11711_,34.98
_16375_,34.98
_18734_,34.98
genblk11\[2\].SCG_b.steps_left\[29\],34.98
_06422_,34.96
genblk9\[3\].UART_b.generatorInst.rxCounter\[1\],34.96
_17684_,34.95
genblk2\[0\].SPI_b.SPI_Master_Inst.r_TX_Data\[6\],34.945
_17764_,34.94
genblk11\[0\].SCG_b.jerk\[20\],34.94
net167,34.94
_08967_,34.92
_11532_,34.92
_20125_,34.92
_14964_,34.9
_15867_,34.9
_19163_,34.86
_19320_,34.86
_20845_,34.86
_23325_,34.86
_24188_,34.86
_24595_,34.86
genblk11\[1\].SCG_b.c_jerk_dur\[9\],34.84
genblk9\[1\].UART_b.max_rate_rx_r\[23\],34.84
net17,34.84
genblk11\[1\].SCG_b.cur_speed\[10\],34.83
_09471_,34.82
_21402_,34.82
genblk11\[0\].SCG_b.cur_speed\[12\],34.82
genblk11\[3\].SCG_b.cur_speed\[7\],34.8
genblk13\[3\].QEM_b.count\[20\],34.795
_06838_,34.79
genblk11\[1\].SCG_b.steps_left\[18\],34.77
genblk9\[1\].UART_b.generatorInst.rxCounter\[29\],34.77
_27065_,34.76
_25661_,34.74
genblk11\[3\].SCG_b.cur_speed\[18\],34.74
genblk7\[3\].TIMER_b.mtimecmp\[29\],34.73
_10432_,34.72
_16701_,34.72
P_REG_FILE.SD_CR_4\[31\],34.7
_13192_,34.7
genblk11\[1\].SCG_b.steps_left\[2\],34.7
pin_mux.PIN_14.INTR,34.68
_06668_,34.67
_11584_,34.66
_22466_,34.66
_08867_,34.655
_19124_,34.64
genblk11\[2\].SCG_b.jerk\[25\],34.64
genblk9\[0\].UART_b.generatorInst.rxCounter\[3\],34.64
_23750_,34.62
_26383_,34.62
_19147_,34.6
genblk11\[1\].SCG_b.c_accel_dur\[6\],34.6
genblk13\[0\].QEM_b.count_thresh_reg\[21\],34.6
genblk13\[1\].QEM_b.count_thresh_reg\[13\],34.6
genblk2\[1\].SPI_b.SPI_Master_Inst.r1_wr_cr,34.6
genblk6\[3\].PWM_b.pwm_period_div_r\[2\],34.6
genblk9\[3\].UART_b.generatorInst.rxCounter\[17\],34.6
_11241_,34.58
_24331_,34.58
genblk11\[0\].SCG_b.c_jerk_dur\[10\],34.58
_11680_,34.56
_18118_,34.56
genblk11\[3\].SCG_b.steps_left\[10\],34.56
genblk9\[2\].UART_b.generatorInst.txCounter\[24\],34.55
_09307_,34.54
_23791_,34.54
_09931_,34.52
_15527_,34.515
_06900_,34.5
_09433_,34.5
genblk11\[2\].SCG_b.c_accel_dur\[3\],34.5
genblk13\[1\].QEM_b.count_thresh_reg\[14\],34.5
_13374_,34.495
genblk13\[0\].QEM_b.count_thresh_reg\[24\],34.48
pin_mux.PIN_15.INTR,34.48
_06086_,34.46
_07812_,34.46
_21466_,34.46
_06360_,34.44
genblk9\[3\].UART_b.max_rate_tx_r\[20\],34.44
_19053_,34.435
P_REG_FILE.TIM_THRESH_H_2\[2\],34.42
_07295_,34.42
_11819_,34.42
_18072_,34.42
_24238_,34.42
_07736_,34.415
genblk9\[2\].UART_b.generatorInst.txCounter\[16\],34.4
_08544_,34.38
_16980_,34.38
_23220_,34.38
genblk11\[0\].SCG_b.c_accel_dur\[20\],34.38
genblk9\[3\].UART_b.generatorInst.txCounter\[0\],34.38
_20193_,34.36
genblk9\[3\].UART_b.max_rate_tx_r\[14\],34.36
_06344_,34.35
genblk11\[3\].SCG_b.wr_cr,34.345
_07677_,34.34
genblk4\[1\].I2C_b.clk_div\[15\],34.34
_09128_,34.32
_23650_,34.3
net206,34.3
_07727_,34.29
genblk7\[2\].TIMER_b.mtime\[38\],34.29
_06237_,34.28
genblk11\[2\].SCG_b.cur_accel\[19\],34.28
genblk2\[0\].SPI_b.SPI_Master_Inst.r_TX_Data\[4\],34.28
genblk7\[1\].TIMER_b.mtime\[7\],34.265
_19298_,34.26
genblk9\[0\].UART_b.max_rate_tx_r\[1\],34.26
net31,34.26
_18121_,34.255
_16184_,34.24
_18608_,34.23
_07011_,34.22
_22913_,34.22
genblk4\[1\].I2C_b.divider_counter\[10\],34.22
_06534_,34.2
_05948_,34.18
_16761_,34.18
_20128_,34.18
genblk11\[3\].SCG_b.swstop_i,34.18
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[15\],34.18
genblk9\[0\].UART_b.max_rate_tx_r\[17\],34.18
_09933_,34.16
_17978_,34.16
_25162_,34.16
genblk7\[2\].TIMER_b.mtime\[42\],34.16
_09584_,34.15
_22393_,34.14
_22914_,34.14
_23190_,34.14
P_REG_FILE.SD_ACCEL_DUR_2\[30\],34.12
_06737_,34.12
_08795_,34.11
_17242_,34.1
genblk7\[2\].TIMER_b.mtime\[48\],34.1
_11511_,34.095
genblk4\[1\].I2C_b.saved_mosi_data\[7\],34.08
genblk6\[2\].PWM_b.cd1.out\[22\],34.08
_06097_,34.06
_06310_,34.06
_21424_,34.06
genblk11\[2\].SCG_b.c_accel_dur\[6\],34.06
_19093_,34.05
_08396_,34.04
_08726_,34.04
genblk9\[0\].UART_b.max_rate_tx_r\[26\],34.04
_02464_,34.025
genblk9\[0\].UART_b.generatorInst.txCounter\[1\],34.02
genblk9\[2\].UART_b.generatorInst.txCounter\[29\],34.02
P_REG_FILE.SD_ACCEL_DUR_4\[11\],34
_21390_,34
clknet_leaf_74_clk,34
clknet_leaf_206_clk,34
_13233_,33.99
_13517_,33.99
genblk7\[0\].TIMER_b.mtime\[43\],33.99
P_REG_FILE.SD_CR_2\[18\],33.98
_07186_,33.98
_11583_,33.98
_17014_,33.98
_22339_,33.98
genblk13\[1\].QEM_b.count_thresh_reg\[15\],33.98
genblk7\[2\].TIMER_b.mtime\[19\],33.975
_11824_,33.96
genblk11\[2\].SCG_b.op_clk.div_cnt\[7\],33.96
genblk11\[3\].SCG_b.jerk\[18\],33.96
clknet_leaf_55_clk,33.96
_11461_,33.95
_17454_,33.94
_18429_,33.94
_20541_,33.94
_21810_,33.94
_20411_,33.93
P_REG_FILE.gpio_intr_buf1\[20\],33.92
_08776_,33.92
_11387_,33.92
_15343_,33.92
_22181_,33.91
_08612_,33.9
P_REG_FILE.UART_RX_RATE_DIV_1\[6\],33.88
_20534_,33.88
_22340_,33.88
_22369_,33.88
_25776_,33.88
genblk11\[2\].SCG_b.cur_speed\[19\],33.88
genblk7\[2\].TIMER_b.mtime\[7\],33.88
_23828_,33.86
_16963_,33.84
genblk9\[2\].UART_b.generatorInst.txCounter\[7\],33.84
_20447_,33.82
P_REG_FILE.UART_TX_RATE_DIV_1\[21\],33.8
_06363_,33.76
_14684_,33.76
genblk11\[2\].SCG_b.total_steps\[10\],33.76
genblk9\[1\].UART_b.rx,33.76
genblk6\[3\].PWM_b.cd1.out\[13\],33.745
_17859_,33.74
genblk11\[1\].SCG_b.phase_count\[1\],33.74
P_REG_FILE.GPIO_SEL_9\[0\],33.72
_19722_,33.71
genblk9\[0\].UART_b.generatorInst.rxCounter\[15\],33.71
_00026_,33.705
_05962_,33.7
_07800_,33.7
_08779_,33.7
_18095_,33.7
_25984_,33.7
genblk11\[3\].SCG_b.done,33.7
genblk9\[3\].UART_b.max_rate_tx_r\[23\],33.7
_13325_,33.685
_16372_,33.685
_06323_,33.68
_13344_,33.68
genblk13\[2\].QEM_b.count\[3\],33.68
genblk13\[2\].QEM_b.count_thresh_reg\[19\],33.68
P_REG_FILE.TIM_THRESH_H_1\[5\],33.66
_11732_,33.66
genblk4\[1\].I2C_b.clk_div\[0\],33.66
genblk4\[1\].I2C_b.clk_div\[6\],33.66
genblk7\[3\].TIMER_b.mtime\[59\],33.66
genblk9\[0\].UART_b.max_rate_tx_r\[6\],33.66
_15319_,33.645
_05966_,33.64
_06324_,33.64
_06896_,33.64
genblk11\[0\].SCG_b.c_jerk_dur\[2\],33.64
genblk11\[3\].SCG_b.jerk\[12\],33.64
genblk11\[3\].SCG_b.steps_left\[25\],33.64
_15528_,33.62
net67,33.62
P_REG_FILE.SD_TOT_STEPS_4\[0\],33.6
_06856_,33.6
_21268_,33.6
genblk4\[1\].I2C_b.clk_div\[1\],33.6
genblk9\[2\].UART_b.wr_max_rate_tx,33.6
_20143_,33.58
_26376_,33.58
genblk11\[3\].SCG_b.c_jerk_dur\[23\],33.58
_17125_,33.56
_17627_,33.56
genblk11\[0\].SCG_b.total_steps\[11\],33.55
_20592_,33.54
_21283_,33.54
genblk11\[3\].SCG_b.drv_dir,33.54
genblk7\[1\].TIMER_b.mtimecmp\[56\],33.54
genblk11\[2\].SCG_b.c_accel_dur\[2\],33.535
genblk11\[3\].SCG_b.steps_left\[2\],33.52
_09309_,33.5
_14638_,33.5
_17953_,33.5
_19969_,33.5
_23231_,33.5
_19867_,33.48
genblk11\[3\].SCG_b.steps_left\[4\],33.48
genblk13\[3\].QEM_b.count_thresh_reg\[2\],33.48
_26131_,33.46
genblk11\[2\].SCG_b.c_jerk_dur\[16\],33.46
P_REG_FILE.QEM_I_CNT_4\[5\],33.44
genblk11\[1\].SCG_b.phase_count\[8\],33.44
genblk9\[1\].UART_b.generatorInst.rxCounter\[17\],33.44
P_REG_FILE.SD_TOT_STEPS_3\[9\],33.42
_23320_,33.42
genblk11\[0\].SCG_b.c_accel_dur\[4\],33.42
genblk2\[0\].SPI_b.i_TX_DV,33.42
_19314_,33.415
_08860_,33.4
_26640_,33.4
_07813_,33.38
_11784_,33.38
_20034_,33.38
_25197_,33.38
genblk11\[3\].SCG_b.estop_i,33.38
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[0\],33.38
_25151_,33.36
genblk11\[0\].SCG_b.steps_left\[16\],33.36
P_REG_FILE.GPIO_SEL_23\[1\],33.34
_07626_,33.33
_05841_,33.32
_12834_,33.32
_19808_,33.32
genblk11\[0\].SCG_b.steps_left\[5\],33.32
_14976_,33.31
_17632_,33.305
genblk6\[3\].PWM_b.pg1.seq_cntr\[0\],33.3
_09810_,33.28
_10523_,33.28
_16453_,33.28
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[10\],33.275
_05957_,33.27
_08376_,33.26
_23258_,33.26
genblk9\[2\].UART_b.max_rate_tx_r\[7\],33.26
genblk9\[3\].UART_b.max_rate_tx_r\[10\],33.26
_07104_,33.24
_15157_,33.24
genblk9\[3\].UART_b.generatorInst.rxCounter\[23\],33.24
genblk11\[0\].SCG_b.steps_left\[14\],33.22
genblk9\[3\].UART_b.generatorInst.rxCounter\[22\],33.21
_24371_,33.2
genblk11\[3\].SCG_b.cur_speed\[14\],33.2
_17374_,33.18
_19331_,33.18
_20795_,33.18
genblk13\[0\].QEM_b.count\[28\],33.18
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[1\],33.18
genblk6\[0\].PWM_b.en_r,33.18
genblk7\[2\].TIMER_b.mtime\[14\],33.18
_19152_,33.175
genblk11\[3\].SCG_b.do_move,33.16
P_REG_FILE.TIM_THRESH_H_4\[29\],33.14
_11390_,33.14
_17641_,33.14
_25536_,33.14
genblk11\[3\].SCG_b.cur_speed\[0\],33.135
_19437_,33.12
_21218_,33.12
genblk4\[1\].I2C_b.proc_counter\[0\],33.12
genblk9\[0\].UART_b.max_rate_rx_r\[0\],33.12
genblk9\[2\].UART_b.generatorInst.rxCounter\[2\],33.12
_18070_,33.1
genblk11\[0\].SCG_b.total_steps\[20\],33.1
genblk7\[3\].TIMER_b.mtimecmp\[26\],33.1
_11441_,33.08
_22321_,33.08
genblk11\[1\].SCG_b.jerk\[13\],33.08
genblk4\[0\].I2C_b.saved_reg_addr\[7\],33.075
P_REG_FILE.TIM_THRESH_H_4\[3\],33.06
_21881_,33.06
genblk13\[1\].QEM_b.count\[4\],33.06
genblk6\[2\].PWM_b.cd1.out\[0\],33.06
_07713_,33.05
_08912_,33.04
_23170_,33.04
genblk13\[3\].QEM_b.count_thresh_reg\[18\],33.04
net120,33.02
_07835_,33
_19052_,33
_20017_,33
net20,33
net228,33
_21282_,32.98
_23855_,32.98
genblk11\[2\].SCG_b.c_accel_dur\[27\],32.98
_07290_,32.97
P_REG_FILE.SD_JERK_3\[17\],32.96
_10186_,32.96
_15933_,32.96
genblk11\[0\].SCG_b.bypass,32.96
genblk9\[0\].UART_b.max_rate_rx_r\[7\],32.96
genblk9\[1\].UART_b.generatorInst.rxCounter\[6\],32.96
_17613_,32.94
_21297_,32.94
genblk9\[1\].UART_b.max_rate_rx_r\[24\],32.93
genblk11\[3\].SCG_b.cur_speed\[4\],32.92
genblk9\[2\].UART_b.rxInst.state\[2\],32.92
_13538_,32.9
_16274_,32.9
_17446_,32.9
genblk9\[1\].UART_b.max_rate_tx_r\[17\],32.9
_13573_,32.88
_26718_,32.88
genblk13\[0\].QEM_b.count\[12\],32.88
genblk13\[0\].QEM_b.quadB_delayed,32.88
genblk11\[0\].SCG_b.steps_left\[27\],32.86
_10513_,32.84
_19634_,32.84
genblk11\[3\].SCG_b.steps_left\[1\],32.84
genblk11\[1\].SCG_b.cur_speed\[43\],32.835
genblk11\[3\].SCG_b.cur_speed\[11\],32.82
clknet_leaf_121_clk,32.82
genblk11\[0\].SCG_b.c_jerk_dur\[0\],32.81
P_REG_FILE.SD_ACCEL_DUR_3\[30\],32.8
_07161_,32.8
_08352_,32.8
genblk11\[3\].SCG_b.phase_count\[27\],32.8
_06255_,32.78
genblk11\[0\].SCG_b.c_accel_dur\[11\],32.78
_13335_,32.76
_24279_,32.76
net151,32.76
_12948_,32.74
_15536_,32.73
P_REG_FILE.SPI_TX_DATA_1\[13\],32.72
_20230_,32.72
_23331_,32.72
_24596_,32.72
genblk13\[1\].QEM_b.count_thresh_reg\[5\],32.72
genblk7\[3\].TIMER_b.mtime\[14\],32.7
genblk7\[3\].TIMER_b.mtimecmp\[43\],32.7
_13330_,32.68
_17576_,32.68
_19803_,32.68
_25365_,32.68
genblk9\[3\].UART_b.generatorInst.txCounter\[2\],32.68
P_REG_FILE.SD_ACCEL_DUR_1\[28\],32.66
_27022_,32.66
genblk11\[2\].SCG_b.steps_left\[23\],32.66
genblk13\[1\].QEM_b.count_thresh_reg\[19\],32.66
_09558_,32.645
_13495_,32.64
_21192_,32.64
genblk11\[0\].SCG_b.steps_left\[1\],32.64
_06142_,32.635
_07432_,32.63
genblk6\[2\].PWM_b.pg1.seq_cntr\[2\],32.63
_06927_,32.62
_25548_,32.62
genblk11\[0\].SCG_b.clk_div\[14\],32.62
genblk11\[3\].SCG_b.step_accum\[8\],32.62
genblk11\[3\].SCG_b.steps_left\[14\],32.62
pin_mux.PIN_8.INTR,32.62
_22301_,32.6
_22398_,32.6
P_REG_FILE.TIM_THRESH_L_3\[11\],32.58
_10514_,32.58
_19610_,32.58
genblk9\[3\].UART_b.max_rate_tx_r\[6\],32.57
_19127_,32.56
_21141_,32.56
genblk6\[1\].PWM_b.pwm_period_div_r\[3\],32.56
P_REG_FILE.SD_CR_4\[19\],32.54
_07031_,32.54
_07259_,32.54
_22179_,32.54
genblk11\[0\].SCG_b.did_last_step,32.54
genblk11\[3\].SCG_b.c_jerk_dur\[18\],32.54
genblk9\[3\].UART_b.max_rate_tx_r\[27\],32.54
_13533_,32.53
P_REG_FILE.GPIO_SEL_15\[1\],32.52
_11468_,32.52
_06337_,32.5
_08145_,32.49
_10387_,32.48
_11632_,32.48
_18516_,32.48
genblk13\[0\].QEM_b.count_thresh_reg\[26\],32.48
genblk9\[3\].UART_b.generatorInst.txCounter\[14\],32.48
genblk9\[2\].UART_b.max_rate_rx_r\[20\],32.46
_14838_,32.45
_07201_,32.44
genblk11\[1\].SCG_b.wr_total_steps,32.44
P_REG_FILE.GPIO_SEL_24\[0\],32.42
_19541_,32.42
_24283_,32.42
genblk13\[2\].QEM_b.count_thresh_reg\[16\],32.42
P_REG_FILE.TIM_THRESH_H_2\[16\],32.4
_07103_,32.4
_08893_,32.4
_09494_,32.4
_25571_,32.4
genblk11\[3\].SCG_b.jerk\[19\],32.4
genblk13\[2\].QEM_b.count_thresh_reg\[14\],32.4
_23304_,32.38
genblk11\[0\].SCG_b.c_accel_dur\[17\],32.38
genblk11\[2\].SCG_b.op_clk.div_cnt\[4\],32.38
genblk9\[0\].UART_b.generatorInst.rxCounter\[11\],32.38
_23943_,32.36
genblk11\[2\].SCG_b.cur_speed\[6\],32.36
_14939_,32.345
_15381_,32.34
_26464_,32.34
_27071_,32.34
genblk11\[0\].SCG_b.phase_count\[18\],32.34
_07849_,32.33
genblk7\[0\].TIMER_b.mtime\[42\],32.32
P_REG_FILE.QEM_THRESH_2\[21\],32.3
_06153_,32.3
_10386_,32.3
_13509_,32.3
_17654_,32.3
genblk9\[0\].UART_b.max_rate_rx_r\[27\],32.3
_07146_,32.28
_24262_,32.28
_25555_,32.28
genblk11\[0\].SCG_b.steps_left\[18\],32.28
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[7\],32.28
genblk9\[1\].UART_b.max_rate_tx_r\[24\],32.28
P_REG_FILE.gpio_intr_buf1\[10\],32.26
P_REG_FILE.gpio_intr_buf1\[13\],32.26
_06666_,32.26
_12837_,32.26
_13327_,32.26
_13419_,32.26
_19049_,32.26
_23533_,32.26
genblk11\[0\].SCG_b.cur_speed\[11\],32.26
genblk6\[0\].PWM_b.pg1.seq_cntr\[5\],32.26
genblk9\[2\].UART_b.rxInst.clockCount\[0\],32.26
genblk9\[2\].UART_b.txInst.bitIdx\[2\],32.26
genblk9\[3\].UART_b.max_rate_tx_r\[9\],32.26
_09743_,32.24
genblk11\[1\].SCG_b.steps_left\[20\],32.24
genblk13\[1\].QEM_b.count_thresh_reg\[8\],32.24
_06125_,32.23
_09947_,32.22
genblk9\[3\].UART_b.generatorInst.txCounter\[3\],32.215
genblk2\[1\].SPI_b.SPI_Master_Inst.o_SPI_Clk,32.205
genblk6\[1\].PWM_b.pg1.seq_cntr\[8\],32.2
clknet_leaf_408_clk,32.2
genblk7\[1\].TIMER_b.mtimecmp\[29\],32.19
_07833_,32.185
_22751_,32.185
P_REG_FILE.sd_done_buf1\[3\],32.18
_07212_,32.18
_07260_,32.18
_11776_,32.18
_21237_,32.18
_22156_,32.18
genblk9\[0\].UART_b.max_rate_rx_r\[29\],32.18
genblk4\[1\].I2C_b.enable,32.165
_09483_,32.16
_13383_,32.16
genblk11\[2\].SCG_b.jerk\[1\],32.16
_00028_,32.155
_16703_,32.14
_22415_,32.14
_25703_,32.14
genblk9\[0\].UART_b.generatorInst.txClk,32.14
net88,32.12
_21511_,32.115
_08348_,32.1
_09188_,32.1
_20708_,32.1
_25145_,32.1
_25593_,32.1
genblk13\[3\].QEM_b.count_thresh_reg\[20\],32.09
genblk11\[2\].SCG_b.jerk\[16\],32.08
genblk13\[2\].QEM_b.count\[7\],32.08
net129,32.08
genblk9\[3\].UART_b.generatorInst.rxCounter\[6\],32.075
_08876_,32.04
_10347_,32.04
_26528_,32.04
genblk13\[3\].QEM_b.calib_pos\[23\],32.04
genblk9\[1\].UART_b.generatorInst.rxCounter\[1\],32.04
P_REG_FILE.SD_ACCEL_DUR_2\[28\],32.03
genblk4\[1\].I2C_b.r1_wr_reg_addr,32.03
_24084_,32.025
_06376_,32.02
P_REG_FILE.QEM_THRESH_4\[22\],32
_06199_,32
_09815_,32
_09851_,32
_19144_,32
_21710_,32
genblk11\[0\].SCG_b.c_jerk_dur\[15\],32
genblk9\[1\].UART_b.generatorInst.txCounter\[7\],32
genblk11\[3\].SCG_b.c_jerk_dur\[17\],31.99
genblk6\[0\].PWM_b.cd1.out\[7\],31.98
genblk7\[1\].TIMER_b.mtime\[0\],31.97
_06112_,31.96
_11759_,31.96
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[15\],31.96
P_REG_FILE.TIM_THRESH_H_4\[28\],31.94
_11645_,31.94
_16904_,31.94
_22203_,31.94
_24566_,31.94
genblk11\[2\].SCG_b.clk_div\[1\],31.94
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[9\],31.94
genblk9\[0\].UART_b.generatorInst.rxCounter\[25\],31.94
_06197_,31.92
_20042_,31.92
genblk11\[3\].SCG_b.phase_count\[15\],31.92
genblk9\[3\].UART_b.max_rate_rx_r\[15\],31.91
genblk9\[3\].UART_b.txInst.bitIdx\[1\],31.9
_15798_,31.885
_16168_,31.885
P_REG_FILE.SD_CR_1\[20\],31.88
_11582_,31.88
_14442_,31.88
_24944_,31.88
_15317_,31.87
_21685_,31.86
genblk11\[0\].SCG_b.steps_left\[26\],31.86
genblk11\[0\].SCG_b.steps_left\[7\],31.86
genblk11\[0\].SCG_b.total_steps\[8\],31.86
genblk11\[2\].SCG_b.steps_left\[12\],31.86
genblk6\[0\].PWM_b.cd1.out\[12\],31.86
genblk7\[0\].TIMER_b.mtime\[13\],31.86
genblk7\[2\].TIMER_b.mtimecmp\[47\],31.86
_19148_,31.855
_21835_,31.85
_23926_,31.84
genblk11\[1\].SCG_b.op_clk.div_cnt\[0\],31.83
_07573_,31.82
_18150_,31.82
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[13\],31.82
genblk7\[3\].TIMER_b.mtime\[55\],31.82
genblk9\[2\].UART_b.generatorInst.txCounter\[2\],31.82
net70,31.82
net82,31.82
_08274_,31.8
genblk4\[0\].I2C_b.divider_counter\[5\],31.8
genblk6\[2\].PWM_b.cd1.out\[25\],31.8
_21287_,31.79
P_REG_FILE.SD_ACCEL_DUR_2\[29\],31.78
_18030_,31.78
_19503_,31.78
_23526_,31.78
genblk11\[1\].SCG_b.phase_count\[9\],31.78
genblk4\[0\].I2C_b.clk_div\[10\],31.78
_19509_,31.77
_23183_,31.76
genblk9\[2\].UART_b.generatorInst.rxCounter\[14\],31.76
_08242_,31.74
_12931_,31.74
_21267_,31.74
_23589_,31.74
genblk13\[3\].QEM_b.count\[3\],31.74
P_REG_FILE.TIM_THRESH_H_2\[3\],31.72
_08697_,31.72
genblk7\[1\].TIMER_b.mtime\[55\],31.72
genblk11\[0\].SCG_b.op_clk.div_cnt\[10\],31.685
genblk7\[3\].TIMER_b.mtimecmp\[17\],31.685
P_REG_FILE.SD_CR_2\[26\],31.68
_25168_,31.68
genblk11\[1\].SCG_b.steps_left\[24\],31.68
genblk9\[1\].UART_b.max_rate_tx_r\[3\],31.68
_06242_,31.67
P_REG_FILE.mem_access_err_buf1,31.66
_16954_,31.66
genblk9\[2\].UART_b.max_rate_tx_r\[29\],31.66
P_REG_FILE.SD_JERK_4\[7\],31.64
_27066_,31.64
genblk11\[2\].SCG_b.total_steps\[7\],31.63
_08161_,31.62
genblk11\[0\].SCG_b.steps_left\[10\],31.62
genblk9\[1\].UART_b.max_rate_rx_r\[5\],31.62
_07191_,31.605
_23230_,31.58
genblk11\[0\].SCG_b.cur_speed\[6\],31.58
genblk13\[1\].QEM_b.count_thresh_reg\[27\],31.58
genblk9\[3\].UART_b.generatorInst.txCounter\[29\],31.57
_13377_,31.56
_16815_,31.56
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[1\],31.56
genblk9\[1\].UART_b.generatorInst.rxCounter\[18\],31.56
_14461_,31.55
_25626_,31.54
genblk11\[0\].SCG_b.phase_count\[17\],31.54
net2,31.54
_19226_,31.53
P_REG_FILE.TIM_THRESH_L_3\[18\],31.52
_19397_,31.52
genblk7\[3\].TIMER_b.wr_en_r1,31.52
genblk9\[1\].UART_b.max_rate_rx_r\[8\],31.52
net185,31.52
P_REG_FILE.TIM_THRESH_L_1\[18\],31.5
_06215_,31.5
_11624_,31.5
_13280_,31.5
_13739_,31.5
genblk2\[1\].SPI_b.r_SM_CS\[0\],31.49
genblk4\[1\].I2C_b.divider_counter\[5\],31.48
genblk9\[3\].UART_b.generatorInst.rxCounter\[16\],31.48
_14915_,31.46
genblk6\[0\].PWM_b.cd1.out\[0\],31.46
_17850_,31.45
_18159_,31.45
_17704_,31.44
_06330_,31.42
_21360_,31.42
_25231_,31.42
genblk11\[2\].SCG_b.steps_left\[5\],31.42
genblk11\[3\].SCG_b.steps_left\[16\],31.42
_20314_,31.41
_07036_,31.4
genblk11\[0\].SCG_b.total_steps\[10\],31.4
_08931_,31.38
_17182_,31.38
_08324_,31.375
_11640_,31.365
P_REG_FILE.SD_ACCEL_DUR_1\[26\],31.36
P_REG_FILE.UART_TX_RATE_DIV_1\[5\],31.36
_06957_,31.36
_15144_,31.36
_24025_,31.36
genblk6\[1\].PWM_b.cd1.out\[10\],31.36
genblk9\[3\].UART_b.generatorInst.rxCounter\[3\],31.36
P_REG_FILE.gpio_intr_buf1\[4\],31.34
genblk11\[1\].SCG_b.estop_i,31.34
genblk9\[3\].UART_b.txInst.data\[3\],31.34
_19817_,31.32
genblk11\[2\].SCG_b.total_steps\[29\],31.32
genblk9\[2\].UART_b.max_rate_tx_r\[8\],31.32
_08282_,31.315
_05967_,31.3
genblk11\[1\].SCG_b.jerk\[25\],31.3
genblk11\[2\].SCG_b.phase_count\[18\],31.3
genblk11\[0\].SCG_b.start_i,31.28
genblk9\[0\].UART_b.generatorInst.txCounter\[24\],31.27
_26805_,31.26
genblk11\[0\].SCG_b.step_timer_nonzero,31.26
genblk9\[0\].UART_b.max_rate_tx_r\[21\],31.26
genblk9\[3\].UART_b.max_rate_rx_r\[11\],31.26
_22879_,31.25
_19081_,31.24
net68,31.24
_16990_,31.225
_13004_,31.22
_16359_,31.22
_22307_,31.22
genblk11\[3\].SCG_b.c_jerk_dur\[16\],31.22
genblk9\[2\].UART_b.generatorInst.rxCounter\[10\],31.22
