net,length_um
genblk9\[2\].UART_b.max_rate_tx_r\[4\],25.68
genblk6\[0\].PWM_b.cd1.out\[21\],25.665
P_REG_FILE.SD_ACCEL_DUR_4\[24\],25.66
_16892_,25.66
_16968_,25.66
genblk11\[1\].SCG_b.op_clk.div_cnt\[4\],25.66
genblk9\[1\].UART_b.max_rate_tx_r\[27\],25.66
genblk9\[2\].UART_b.generatorInst.rxCounter\[25\],25.66
P_REG_FILE.SD_TOT_STEPS_4\[30\],25.64
_07707_,25.64
_09612_,25.64
_16453_,25.64
_21497_,25.64
genblk4\[1\].I2C_b.post_state\[0\],25.64
P_REG_FILE.TIM_THRESH_H_4\[22\],25.62
_06937_,25.62
_17053_,25.62
_21525_,25.62
_23961_,25.62
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[15\],25.62
genblk7\[1\].TIMER_b.mtime\[12\],25.62
P_REG_FILE.UART_TX_DATA_2\[4\],25.6
_07850_,25.6
_09582_,25.6
genblk11\[2\].SCG_b.motor_stopped,25.6
_16697_,25.59
_25218_,25.59
P_REG_FILE.QEM_I_CNT_2\[17\],25.58
P_REG_FILE.UART_RX_RATE_DIV_1\[4\],25.58
_06318_,25.58
_24215_,25.58
genblk11\[1\].SCG_b.steps_left\[5\],25.58
P_REG_FILE.SD_ACCEL_DUR_4\[23\],25.56
P_REG_FILE.SD_JERK_DUR_4\[12\],25.56
P_REG_FILE.UART_TX_RATE_DIV_1\[19\],25.56
_11564_,25.56
_21220_,25.56
_24265_,25.56
genblk11\[2\].SCG_b.c_jerk_dur\[15\],25.56
genblk13\[1\].QEM_b.calib_mode_reg,25.56
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[8\],25.56
genblk13\[2\].QEM_b.latched_count\[15\],25.55
_13334_,25.54
_22916_,25.54
_26399_,25.54
genblk13\[0\].QEM_b.count_thresh_reg\[3\],25.54
P_REG_FILE.SD_TOT_STEPS_3\[22\],25.52
_16186_,25.52
_23494_,25.52
_23766_,25.52
genblk11\[0\].SCG_b.cur_speed\[18\],25.52
genblk7\[2\].TIMER_b.mtime\[12\],25.52
genblk9\[2\].UART_b.max_rate_rx_r\[22\],25.52
_12560_,25.51
_20753_,25.51
P_REG_FILE.GPIO_MOD_2\[1\],25.5
_06493_,25.5
_15156_,25.5
genblk11\[0\].SCG_b.step_timer\[3\],25.5
genblk4\[0\].I2C_b.divider_counter\[15\],25.5
genblk6\[0\].PWM_b.cd1.out\[9\],25.5
P_REG_FILE.TIM_THRESH_L_4\[31\],25.48
_22207_,25.48
_26641_,25.48
genblk2\[0\].SPI_b.SPI_Master_Inst.r_TX_Data\[11\],25.48
P_REG_FILE.GPIO_SEL_19\[1\],25.47
_26477_,25.47
_06088_,25.465
P_REG_FILE.SD_CR_1\[18\],25.46
_14066_,25.46
_14984_,25.46
_18831_,25.46
genblk11\[3\].SCG_b.step_accum\[7\],25.46
genblk7\[0\].TIMER_b.mtimecmp\[10\],25.46
genblk7\[1\].TIMER_b.mtimecmp\[32\],25.46
_14479_,25.45
P_REG_FILE.GPIO_MOD_13\[0\],25.44
P_REG_FILE.QEM_I_CNT_4\[3\],25.44
_11664_,25.44
_13178_,25.44
genblk11\[0\].SCG_b.clk_div\[8\],25.44
genblk9\[2\].UART_b.max_rate_rx_r\[14\],25.44
genblk9\[3\].UART_b.generatorInst.txCounter\[21\],25.44
_16379_,25.425
_23437_,25.42
net91,25.42
genblk9\[1\].UART_b.rxInst.clockCount\[0\],25.41
_06036_,25.4
_21907_,25.4
_25647_,25.4
genblk7\[3\].TIMER_b.mtimecmp\[47\],25.4
genblk9\[1\].UART_b.max_rate_rx_r\[9\],25.4
genblk9\[1\].UART_b.generatorInst.txCounter\[1\],25.39
P_REG_FILE.I2C_CR_1\[30\],25.38
P_REG_FILE.SD_ACCEL_DUR_2\[13\],25.38
P_REG_FILE.SD_JERK_DUR_2\[25\],25.38
P_REG_FILE.SPI_CR_1\[23\],25.38
P_REG_FILE.TIM_THRESH_L_1\[16\],25.38
_27214_,25.38
pin_mux.PIN_16.INTR,25.38
P_REG_FILE.SD_ACCEL_DUR_2\[18\],25.36
_11484_,25.36
_15177_,25.36
_15664_,25.36
_17388_,25.36
_18769_,25.36
_22494_,25.36
_23280_,25.36
genblk2\[1\].SPI_b.r_SPI_CS_en\[3\],25.36
genblk6\[2\].PWM_b.pg1.seq_cntr\[7\],25.36
_06200_,25.34
_15750_,25.34
_17057_,25.34
_22375_,25.34
genblk7\[1\].TIMER_b.wr_mtimecmp_in_h_r1,25.34
genblk11\[2\].SCG_b.total_steps\[5\],25.33
_06220_,25.32
_08871_,25.32
_13333_,25.32
_24596_,25.32
genblk6\[0\].PWM_b.mod_setpoint_r\[5\],25.32
genblk11\[2\].SCG_b.jerk\[4\],25.3
genblk13\[2\].QEM_b.count_thresh_reg\[6\],25.3
genblk6\[3\].PWM_b.cd1.out\[26\],25.3
P_REG_FILE.SD_JERK_1\[23\],25.28
_15062_,25.28
genblk6\[1\].PWM_b.cd1.out\[11\],25.28
genblk6\[1\].PWM_b.cd1.out\[27\],25.28
genblk9\[2\].UART_b.rxInst.state\[0\],25.28
genblk13\[2\].QEM_b.count\[30\],25.275
genblk11\[1\].SCG_b.wr_c_accel_dur,25.265
P_REG_FILE.SD_JERK_4\[17\],25.26
P_REG_FILE.SD_JERK_DUR_4\[10\],25.26
_11447_,25.26
genblk11\[2\].SCG_b.clk_div\[14\],25.26
genblk13\[1\].QEM_b.count\[27\],25.26
_19405_,25.255
_16879_,25.25
_25203_,25.25
P_REG_FILE.SD_CR_2\[26\],25.24
_22195_,25.24
_22266_,25.24
_13325_,25.23
genblk11\[0\].SCG_b.cur_speed\[5\],25.23
_09085_,25.22
_09142_,25.22
genblk11\[3\].SCG_b.step_accum\[6\],25.22
genblk13\[2\].QEM_b.calib_pos\[7\],25.22
_13887_,25.215
P_REG_FILE.SD_JERK_4\[4\],25.2
_08236_,25.2
_15958_,25.2
_22662_,25.2
genblk11\[1\].SCG_b.clk_div\[14\],25.2
genblk7\[0\].TIMER_b.mtimecmp\[42\],25.2
genblk9\[3\].UART_b.max_rate_tx_r\[2\],25.2
P_REG_FILE.TIM_THRESH_H_3\[14\],25.18
_13605_,25.18
_16674_,25.18
genblk11\[3\].SCG_b.steps_left\[15\],25.18
genblk4\[1\].I2C_b.clk_div\[2\],25.18
genblk9\[1\].UART_b.max_rate_rx_r\[0\],25.18
P_REG_FILE.UART_TX_DATA_2\[6\],25.16
P_REG_FILE.UART_TX_RATE_DIV_2\[27\],25.16
_11760_,25.16
_15129_,25.16
_19098_,25.16
_23596_,25.16
genblk13\[3\].QEM_b.calib_state\[0\],25.16
genblk9\[1\].UART_b.max_rate_tx_r\[2\],25.16
_07845_,25.14
_14285_,25.14
_15371_,25.14
_18949_,25.14
_24195_,25.14
genblk11\[2\].SCG_b.op_clk.div_cnt\[15\],25.14
genblk6\[0\].PWM_b.cd1.out\[22\],25.14
genblk6\[0\].PWM_b.pg1.seq_cntr\[1\],25.14
genblk7\[0\].TIMER_b.mtime\[5\],25.14
_08903_,25.12
_11473_,25.12
genblk11\[0\].SCG_b.c_jerk_dur\[17\],25.12
genblk13\[2\].QEM_b.count\[28\],25.12
genblk7\[0\].TIMER_b.mtimecmp\[63\],25.12
_23237_,25.11
genblk11\[2\].SCG_b.wr_stop,25.105
P_REG_FILE.GPIO_MOD_13\[1\],25.1
_23192_,25.1
genblk9\[2\].UART_b.generatorInst.rxCounter\[1\],25.1
genblk7\[1\].TIMER_b.mtimecmp\[17\],25.085
_15389_,25.08
_17748_,25.08
_08365_,25.07
genblk13\[3\].QEM_b.count_thresh_reg\[10\],25.07
_07150_,25.065
_12751_,25.065
P_REG_FILE.SD_JERK_1\[26\],25.06
P_REG_FILE.UART_TX_RATE_DIV_1\[15\],25.06
_13783_,25.06
_14690_,25.06
_18242_,25.06
genblk6\[0\].PWM_b.cd1.out\[28\],25.06
genblk6\[2\].PWM_b.pg1.seq_cntr\[0\],25.06
_08860_,25.05
_06832_,25.04
_06952_,25.04
genblk11\[1\].SCG_b.steps_left\[27\],25.04
genblk11\[1\].SCG_b.steps_left\[29\],25.04
_19278_,25.02
_19874_,25.02
genblk13\[2\].QEM_b.calib_pos\[13\],25.02
_06954_,25
_07825_,25
_18048_,25
_24160_,25
P_REG_FILE.SD_JERK_3\[22\],24.98
P_REG_FILE.UART_TX_RATE_DIV_1\[22\],24.98
_06860_,24.98
_08773_,24.98
_09450_,24.98
_20048_,24.98
genblk4\[0\].I2C_b.divider_counter\[14\],24.98
genblk6\[3\].PWM_b.pg1.seq_cntr\[1\],24.98
P_REG_FILE.SD_ACCEL_DUR_3\[8\],24.97
P_REG_FILE.SD_ACCEL_DUR_2\[25\],24.96
_25166_,24.96
genblk6\[0\].PWM_b.pg1.cntr_low_buf\[4\],24.96
_07296_,24.94
_15375_,24.94
_17148_,24.94
_21318_,24.94
_23616_,24.94
genblk11\[3\].SCG_b.clk_div\[9\],24.94
genblk9\[2\].UART_b.generatorInst.rxCounter\[5\],24.94
P_REG_FILE.SD_ACCEL_DUR_3\[29\],24.93
P_REG_FILE.TIM_THRESH_L_3\[23\],24.92
_07792_,24.92
_17803_,24.92
_20415_,24.92
genblk9\[0\].UART_b.generatorInst.rxCounter\[11\],24.92
_07241_,24.91
P_REG_FILE.SD_TOT_STEPS_2\[25\],24.9
_19517_,24.9
_23255_,24.9
genblk9\[3\].UART_b.generatorInst.rxCounter\[21\],24.9
_22674_,24.89
_07786_,24.88
genblk11\[2\].SCG_b.step_accum\[5\],24.88
_14892_,24.87
_02514_,24.865
_18323_,24.865
P_REG_FILE.TIM_THRESH_H_2\[6\],24.86
_08341_,24.86
_11774_,24.86
_21602_,24.86
_21635_,24.86
genblk11\[1\].SCG_b.op_clk.div_cnt\[11\],24.86
genblk11\[2\].SCG_b.steps_left\[13\],24.86
genblk13\[0\].QEM_b.count_thresh_reg\[29\],24.86
_07738_,24.85
genblk13\[2\].QEM_b.count_thresh_reg\[8\],24.85
P_REG_FILE.SD_JERK_DUR_2\[22\],24.84
_06984_,24.84
_08610_,24.84
_16882_,24.84
genblk13\[3\].QEM_b.calib_mode_reg,24.84
genblk4\[0\].I2C_b.clk_div\[12\],24.84
genblk9\[2\].UART_b.txEn_r,24.84
net189,24.84
P_REG_FILE.I2C_DEV_ADDR_1\[6\],24.82
P_REG_FILE.TIM_THRESH_L_1\[29\],24.82
_05936_,24.82
_06017_,24.82
_09119_,24.82
_14644_,24.82
_19035_,24.82
_19156_,24.82
_24220_,24.82
genblk11\[0\].SCG_b.steps_left\[2\],24.82
genblk11\[2\].SCG_b.steps_left\[30\],24.82
genblk11\[3\].SCG_b.jerk\[2\],24.82
_08881_,24.8
genblk4\[1\].I2C_b.clk_div\[10\],24.8
genblk11\[0\].SCG_b.step_accum\[2\],24.79
P_REG_FILE.SD_JERK_2\[19\],24.78
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[7\],24.78
net177,24.78
P_REG_FILE.QEM_I_CNT_4\[21\],24.76
P_REG_FILE.UART_RX_RATE_DIV_1\[16\],24.76
_06512_,24.76
_08006_,24.76
_13525_,24.76
_23484_,24.76
_24387_,24.76
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[1\],24.76
_26773_,24.75
P_REG_FILE.TIM_THRESH_H_4\[5\],24.74
_00022_,24.74
_16159_,24.74
_21193_,24.74
_23765_,24.74
genblk6\[0\].PWM_b.cd1.out\[19\],24.74
clknet_leaf_129_clk,24.74
P_REG_FILE.SD_JERK_DUR_1\[10\],24.72
_08777_,24.72
_20713_,24.72
_26779_,24.72
genblk9\[2\].UART_b.rxInst.bitIdx\[1\],24.72
clknet_leaf_35_clk,24.72
P_REG_FILE.SD_ACCEL_DUR_3\[6\],24.7
_04837_,24.7
_07276_,24.7
_07694_,24.7
_08692_,24.7
_13659_,24.7
_14824_,24.7
_15123_,24.7
genblk11\[3\].SCG_b.cur_speed\[2\],24.7
genblk9\[0\].UART_b.max_rate_tx_r\[9\],24.7
_08252_,24.69
_13524_,24.68
_17396_,24.68
_20688_,24.68
genblk13\[1\].QEM_b.count_thresh_reg\[3\],24.68
genblk4\[0\].I2C_b.enable,24.68
genblk6\[0\].PWM_b.pwm_period_div_r\[6\],24.68
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[12\],24.675
_15386_,24.665
_19816_,24.66
_21194_,24.66
_22865_,24.66
_26108_,24.66
P_REG_FILE.QEM_THRESH_2\[17\],24.64
_06821_,24.64
_23264_,24.64
_26624_,24.64
genblk11\[2\].SCG_b.bypass,24.64
genblk7\[3\].TIMER_b.mtimecmp\[17\],24.635
_15797_,24.62
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[2\],24.62
_20705_,24.61
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Edges\[3\],24.61
P_REG_FILE.GPIO_SEL_3\[1\],24.6
_06737_,24.6
_16284_,24.6
_16999_,24.6
_19034_,24.6
genblk9\[1\].UART_b.generatorInst.txCounter\[3\],24.6
genblk9\[2\].UART_b.max_rate_tx_r\[12\],24.6
_09184_,24.585
P_REG_FILE.I2C_CR_2\[27\],24.58
P_REG_FILE.TIM_THRESH_L_1\[27\],24.58
P_REG_FILE.UART_RX_RATE_DIV_1\[9\],24.58
_06962_,24.58
_07018_,24.58
genblk11\[0\].SCG_b.op_clk.div_cnt\[6\],24.58
genblk4\[0\].I2C_b.divider_counter\[12\],24.58
genblk9\[1\].UART_b.max_rate_tx_r\[5\],24.58
_14327_,24.57
_15148_,24.57
_14102_,24.56
_15952_,24.56
_16045_,24.56
_19068_,24.56
_22189_,24.56
genblk4\[0\].I2C_b.post_state\[0\],24.56
genblk6\[3\].PWM_b.cd1.out\[15\],24.56
P_REG_FILE.I2C_CR_2\[24\],24.54
P_REG_FILE.SD_ACCEL_DUR_2\[12\],24.54
P_REG_FILE.UART_TX_RATE_DIV_1\[26\],24.54
P_REG_FILE.UART_TX_RATE_DIV_2\[19\],24.54
_06974_,24.54
_08204_,24.54
_17755_,24.54
P_REG_FILE.TIM_THRESH_L_1\[14\],24.535
P_REG_FILE.QEM_I_CNT_3\[29\],24.52
_06982_,24.52
_15341_,24.52
_22361_,24.52
genblk9\[1\].UART_b.generatorInst.txCounter\[27\],24.52
_15735_,24.51
P_REG_FILE.SD_JERK_3\[2\],24.5
P_REG_FILE.SD_JERK_DUR_2\[21\],24.5
P_REG_FILE.SD_TOT_STEPS_4\[31\],24.5
P_REG_FILE.TIM_THRESH_L_4\[16\],24.5
_07842_,24.5
_12829_,24.5
_13832_,24.5
_20487_,24.5
genblk11\[0\].SCG_b.jerk\[1\],24.5
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[14\],24.5
genblk9\[1\].UART_b.rxInst.clockCount\[1\],24.5
P_REG_FILE.UART_RX_RATE_DIV_2\[18\],24.48
P_REG_FILE.UART_RX_RATE_DIV_2\[6\],24.48
_06304_,24.48
_06477_,24.48
_06989_,24.48
_08591_,24.48
_15228_,24.48
_18141_,24.48
genblk11\[2\].SCG_b.clk_div\[15\],24.48
_20785_,24.475
_16992_,24.465
_20075_,24.465
P_REG_FILE.SD_CR_1\[29\],24.46
P_REG_FILE.SD_JERK_4\[13\],24.46
_24607_,24.46
genblk13\[0\].QEM_b.count_thresh_reg\[30\],24.46
genblk6\[0\].PWM_b.cd1.out\[10\],24.46
genblk9\[3\].UART_b.rxInst.clockCount\[3\],24.46
P_REG_FILE.SD_JERK_DUR_2\[12\],24.44
P_REG_FILE.SD_JERK_DUR_2\[26\],24.44
_18675_,24.44
_26745_,24.44
genblk9\[1\].UART_b.max_rate_rx_r\[7\],24.44
P_REG_FILE.TIM_THRESH_H_2\[21\],24.42
P_REG_FILE.TIM_THRESH_L_3\[6\],24.42
P_REG_FILE.TIM_THRESH_L_4\[14\],24.42
_07188_,24.42
_08143_,24.42
_16359_,24.42
_19326_,24.42
genblk11\[2\].SCG_b.jerk\[12\],24.42
genblk13\[2\].QEM_b.count_thresh_reg\[25\],24.42
genblk9\[1\].UART_b.max_rate_rx_r\[17\],24.42
_13107_,24.4
_15753_,24.4
_19076_,24.4
genblk9\[1\].UART_b.max_rate_tx_r\[22\],24.4
_16253_,24.385
_08251_,24.38
_16185_,24.38
_16973_,24.38
_17061_,24.38
_18073_,24.38
_18660_,24.38
genblk11\[0\].SCG_b.steps_left\[3\],24.38
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[4\],24.38
genblk7\[3\].TIMER_b.wr_mtimecmp_in_l_r1,24.38
genblk9\[1\].UART_b.max_rate_tx_r\[16\],24.38
_08563_,24.37
_16363_,24.365
P_REG_FILE.I2C_REG_ADDR_2\[4\],24.36
_16980_,24.36
_22359_,24.36
_21938_,24.35
P_REG_FILE.SD_JERK_3\[16\],24.34
P_REG_FILE.SD_JERK_3\[23\],24.34
_11671_,24.34
_15772_,24.34
_15947_,24.34
_17154_,24.34
_25448_,24.34
_26363_,24.34
genblk11\[3\].SCG_b.steps_left\[22\],24.34
P_REG_FILE.SD_TOT_STEPS_1\[17\],24.32
_11766_,24.32
_17955_,24.32
_19518_,24.32
_21225_,24.32
genblk6\[3\].PWM_b.cd1.out\[16\],24.32
genblk9\[1\].UART_b.generatorInst.txCounter\[24\],24.31
_08021_,24.3
_09144_,24.3
genblk11\[3\].SCG_b.step_accum\[1\],24.3
_06872_,24.28
_11488_,24.28
_15619_,24.28
_20586_,24.28
_22400_,24.28
_22473_,24.28
genblk9\[1\].UART_b.max_rate_tx_r\[9\],24.28
P_REG_FILE.SD_CR_4\[29\],24.27
P_REG_FILE.GPIO_MOD_2\[0\],24.26
P_REG_FILE.SD_JERK_4\[5\],24.26
P_REG_FILE.SPI_TX_DATA_2\[3\],24.26
_13514_,24.26
_14403_,24.26
_23217_,24.26
genblk13\[3\].QEM_b.latched_count\[26\],24.26
genblk9\[1\].UART_b.txInst.bitIdx\[2\],24.26
_06423_,24.25
_08892_,24.25
genblk9\[1\].UART_b.txInst.state\[1\],24.25
P_REG_FILE.QEM_THRESH_2\[13\],24.24
P_REG_FILE.TIM_THRESH_H_4\[27\],24.24
_13994_,24.24
_24415_,24.24
_27118_,24.24
genblk4\[1\].I2C_b.clk_div\[11\],24.24
_09519_,24.23
_16142_,24.23
P_REG_FILE.TIM_THRESH_H_1\[11\],24.22
_06208_,24.22
_09004_,24.22
_15874_,24.22
_21832_,24.22
_23884_,24.22
genblk9\[1\].UART_b.txStart,24.22
P_REG_FILE.UART_RX_RATE_DIV_1\[10\],24.2
_08844_,24.2
_09527_,24.2
_16446_,24.2
_17099_,24.2
_19927_,24.2
genblk13\[1\].QEM_b.count_thresh_reg\[9\],24.2
genblk9\[0\].UART_b.rxInst.clockCount\[0\],24.2
_14805_,24.19
P_REG_FILE.TIM_THRESH_L_2\[10\],24.18
_06129_,24.18
_14337_,24.18
_17041_,24.18
_19706_,24.18
_19735_,24.18
_20454_,24.18
genblk11\[0\].SCG_b.steps_left\[15\],24.18
genblk9\[2\].UART_b.generatorInst.rxCounter\[18\],24.18
_16460_,24.17
_24805_,24.17
_14850_,24.16
_22397_,24.16
_23571_,24.16
_21506_,24.15
_07216_,24.14
_12287_,24.14
_21903_,24.14
_23372_,24.14
_24844_,24.14
genblk9\[1\].UART_b.data\[0\],24.14
_10263_,24.12
_18062_,24.12
_19149_,24.12
_26008_,24.12
genblk6\[3\].PWM_b.pg1.seq_cntr\[8\],24.12
genblk9\[0\].UART_b.generatorInst.rxCounter\[12\],24.11
P_REG_FILE.SD_CR_4\[22\],24.1
P_REG_FILE.TIM_THRESH_L_4\[25\],24.1
_06055_,24.1
genblk4\[0\].I2C_b.saved_device_addr\[1\],24.1
_08323_,24.08
_13161_,24.08
_17018_,24.08
_17863_,24.08
_23921_,24.08
genblk13\[2\].QEM_b.calib_pos\[24\],24.08
genblk2\[1\].SPI_b.i_TX_DV,24.08
genblk9\[0\].UART_b.rxEn,24.08
P_REG_FILE.TIM_THRESH_L_3\[21\],24.06
_09577_,24.06
_11648_,24.06
_14883_,24.06
_23240_,24.06
_23299_,24.06
_25373_,24.06
genblk11\[0\].SCG_b.jerk\[3\],24.06
genblk9\[1\].UART_b.max_rate_rx_r\[14\],24.06
net26,24.06
genblk13\[3\].QEM_b.calib_pos\[27\],24.05
P_REG_FILE.SD_ACCEL_DUR_3\[19\],24.04
P_REG_FILE.UART_RX_RATE_DIV_3\[1\],24.04
_07809_,24.04
_08399_,24.04
_25915_,24.04
genblk6\[1\].PWM_b.pwm_period_div_r\[4\],24.04
P_REG_FILE.I2C_MOSI_DATA_2\[7\],24.02
_11630_,24.02
_13616_,24.02
_20596_,24.02
genblk11\[0\].SCG_b.op_clk.div_cnt\[13\],24.02
genblk11\[1\].SCG_b.steps_left\[6\],24.005
P_REG_FILE.SD_ACCEL_DUR_4\[13\],24
P_REG_FILE.TIM_THRESH_H_1\[12\],24
_07305_,24
_08191_,24
_17109_,24
_20068_,24
_21307_,24
_22855_,24
_23448_,24
P_REG_FILE.TIM_THRESH_L_1\[7\],23.98
_08796_,23.98
_20071_,23.98
_20780_,23.98
P_REG_FILE.SD_JERK_DUR_2\[23\],23.975
_17074_,23.965
P_REG_FILE.SD_CR_4\[28\],23.96
P_REG_FILE.TIM_THRESH_L_1\[10\],23.96
_07162_,23.96
_09758_,23.96
_15342_,23.96
_15533_,23.96
_15941_,23.96
_16996_,23.96
_19691_,23.96
genblk11\[3\].SCG_b.clk_div\[10\],23.96
genblk11\[3\].SCG_b.clk_div\[2\],23.96
genblk4\[0\].I2C_b.clk_div\[11\],23.96
genblk9\[0\].UART_b.generatorInst.rxCounter\[6\],23.96
genblk9\[0\].UART_b.max_rate_tx_r\[19\],23.96
_20428_,23.95
P_REG_FILE.UART_RX_RATE_DIV_2\[23\],23.94
_17034_,23.94
_20179_,23.94
_23218_,23.94
_26268_,23.94
_15714_,23.93
P_REG_FILE.TIM_THRESH_H_1\[13\],23.92
P_REG_FILE.TIM_THRESH_H_3\[12\],23.92
_07158_,23.92
_14979_,23.92
_16946_,23.92
_19048_,23.92
_22263_,23.92
_22269_,23.92
_26134_,23.92
genblk11\[3\].SCG_b.jerk\[23\],23.92
net174,23.92
_08375_,23.91
_18041_,23.91
P_REG_FILE.UART_TX_DATA_3\[0\],23.9
_14406_,23.9
_17947_,23.9
genblk11\[1\].SCG_b.op_clk.div_cnt\[8\],23.9
genblk4\[1\].I2C_b.i_wr_cr,23.885
P_REG_FILE.I2C_DEV_ADDR_1\[1\],23.88
P_REG_FILE.QEM_I_CNT_1\[18\],23.88
P_REG_FILE.SD_TOT_STEPS_1\[23\],23.88
P_REG_FILE.TIM_THRESH_L_4\[20\],23.88
_14943_,23.88
_16425_,23.88
_17486_,23.88
_17637_,23.88
_18086_,23.88
_20093_,23.88
_20177_,23.88
genblk4\[1\].I2C_b.divider_counter\[15\],23.88
_13542_,23.87
_17992_,23.86
_23783_,23.86
genblk9\[3\].UART_b.data\[6\],23.86
genblk9\[3\].UART_b.generatorInst.txCounter\[23\],23.86
P_REG_FILE.SD_CR_4\[30\],23.84
P_REG_FILE.SD_JERK_DUR_4\[0\],23.84
P_REG_FILE.TIM_THRESH_L_4\[18\],23.84
_11784_,23.84
_25756_,23.84
P_REG_FILE.TIM_THRESH_H_1\[1\],23.82
_09008_,23.82
_14295_,23.82
_15961_,23.82
_25909_,23.82
genblk11\[0\].SCG_b.op_clk.div_cnt\[5\],23.82
genblk7\[1\].TIMER_b.mtime\[2\],23.82
_09322_,23.81
_06072_,23.8
_08571_,23.8
_16658_,23.8
_23288_,23.8
_24610_,23.8
genblk11\[1\].SCG_b.clk_div\[5\],23.8
P_REG_FILE.SD_JERK_DUR_3\[30\],23.78
P_REG_FILE.TIM_THRESH_H_4\[14\],23.78
_07167_,23.78
_09323_,23.78
_12974_,23.78
_14226_,23.78
_16418_,23.78
_24745_,23.78
genblk9\[3\].UART_b.txInst.data\[5\],23.78
P_REG_FILE.SD_ACCEL_DUR_4\[28\],23.76
_09116_,23.76
_16668_,23.76
_16969_,23.76
genblk13\[3\].QEM_b.count\[25\],23.76
P_REG_FILE.I2C_CR_1\[21\],23.74
P_REG_FILE.SD_ACCEL_DUR_2\[14\],23.74
P_REG_FILE.TIM_THRESH_H_4\[6\],23.74
_13218_,23.74
genblk9\[1\].UART_b.max_rate_tx_r\[21\],23.74
_19741_,23.735
_00024_,23.725
_14021_,23.72
_16358_,23.72
_21615_,23.72
_21705_,23.72
_24016_,23.72
_25472_,23.72
genblk11\[2\].SCG_b.c_jerk_dur\[13\],23.72
genblk11\[2\].SCG_b.step_accum\[10\],23.72
clknet_leaf_163_clk,23.72
genblk2\[1\].SPI_b.r_SPI_CS_en\[1\],23.71
_15783_,23.705
_11410_,23.7
_13576_,23.7
genblk13\[2\].QEM_b.count_thresh_reg\[1\],23.7
_16436_,23.685
P_REG_FILE.QEM_I_CNT_4\[16\],23.68
_06111_,23.68
_14818_,23.68
_16277_,23.68
_19570_,23.68
_24185_,23.68
_25331_,23.68
_25537_,23.68
genblk11\[3\].SCG_b.steps_left\[18\],23.68
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[2\],23.68
genblk2\[0\].SPI_b.r_SPI_CS_en\[0\],23.68
_13609_,23.675
_06392_,23.66
_13795_,23.66
_19478_,23.66
_25088_,23.66
genblk6\[3\].PWM_b.pg1.seq_cntr\[4\],23.66
genblk6\[1\].PWM_b.cd1.out\[9\],23.645
_07037_,23.64
_21329_,23.64
genblk9\[3\].UART_b.max_rate_rx_r\[20\],23.64
_08266_,23.62
_08798_,23.62
_13531_,23.62
genblk13\[0\].QEM_b.latched_count\[24\],23.62
genblk4\[0\].I2C_b.clk_div\[13\],23.62
genblk2\[1\].SPI_b.SPI_Master_Inst.o_SPI_Clk,23.61
P_REG_FILE.QEM_THRESH_3\[13\],23.6
P_REG_FILE.UART_TX_RATE_DIV_1\[23\],23.6
_20092_,23.6
_27137_,23.6
genblk13\[0\].QEM_b.latched_count\[4\],23.6
genblk4\[1\].I2C_b.clk_div\[5\],23.6
net180,23.6
_17931_,23.595
P_REG_FILE.UART_TX_RATE_DIV_1\[24\],23.58
_15938_,23.58
_26259_,23.58
genblk11\[1\].SCG_b.wr_c_accel_dur_r1,23.58
genblk13\[2\].QEM_b.latched_count\[22\],23.58
genblk9\[0\].UART_b.max_rate_tx_r\[16\],23.58
genblk9\[0\].UART_b.wr_max_rate_rx_r1,23.58
genblk9\[2\].UART_b.max_rate_rx_r\[10\],23.58
_18529_,23.57
P_REG_FILE.SD_TOT_STEPS_4\[15\],23.56
_08715_,23.56
_17668_,23.56
_18068_,23.56
_20934_,23.56
genblk11\[1\].SCG_b.wr_stop_r2,23.56
genblk13\[2\].QEM_b.quadB_delayed,23.56
genblk7\[2\].TIMER_b.mtime\[62\],23.56
_09536_,23.54
_17727_,23.54
_19064_,23.54
_19554_,23.54
_23843_,23.54
genblk11\[2\].SCG_b.steps_left\[2\],23.54
genblk13\[2\].QEM_b.calib_pos\[31\],23.54
genblk9\[0\].UART_b.rxInst.clockCount\[1\],23.54
net65,23.54
_15567_,23.525
genblk4\[0\].I2C_b.divider_counter\[1\],23.525
_06710_,23.52
_06852_,23.52
_21873_,23.52
genblk11\[2\].SCG_b.op_clk.div_cnt\[3\],23.52
genblk9\[0\].UART_b.generatorInst.rxCounter\[21\],23.52
P_REG_FILE.SD_TOT_STEPS_2\[4\],23.5
_07258_,23.5
_15587_,23.5
_16753_,23.5
_18944_,23.5
_25982_,23.5
